total_listings,latitude,longitude,accommodates,bathrooms,bedrooms,num_of_beds,min_nights,max_nights,avail_next_30_days,avail_next_60_days,avail_next_90_days,avail_next_365_days,num_of_reviews,avg_review_score,accuracy_score,cleanliness_score,checkin_score,communication_score,location_score,value_score,years_hosting
0,52.35022,4.8525,4,1.5,2.0,1.0,5,30,28,58,88,88,77,84.0,9.0,8.0,9.0,9.0,9.0,8.0,8.69
1,52.36138,4.85545,5,1.0,4.0,3.0,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87
2,52.37813,4.88594,2,1.0,1.0,1.0,3,1125,0,0,0,0,23,97.0,10.0,10.0,10.0,10.0,10.0,9.0,8.68
1,52.37762,4.85285,4,1.5,3.0,3.0,5,365,0,0,0,0,23,99.0,10.0,10.0,10.0,10.0,9.0,10.0,8.68
1,52.39139,4.88874,2,1.0,1.0,1.0,2,30,24,54,84,343,202,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.67
0,52.373059999999995,4.86193,2,1.0,1.0,0.0,2,20,0,0,21,21,31,98.0,10.0,10.0,10.0,10.0,10.0,9.0,8.66
1,52.35541,4.93876,4,1.5,2.0,2.0,5,30,0,0,0,1,57,97.0,10.0,10.0,10.0,10.0,9.0,9.0,10.06
1,52.3639,4.92542,4,1.0,2.0,4.0,4,21,0,0,0,0,7,100.0,10.0,10.0,10.0,10.0,9.0,10.0,8.65
1,52.37472,4.872330000000001,4,1.0,1.0,1.0,4,4,30,60,90,365,112,93.0,10.0,9.0,10.0,10.0,10.0,9.0,8.77
1,52.37234,4.86229,6,1.5,3.0,5.0,1,28,0,0,0,0,43,91.0,9.0,9.0,10.0,9.0,9.0,9.0,8.64
1,52.37296,4.87374,2,1.0,1.0,1.0,2,1125,0,0,0,0,23,95.0,10.0,10.0,10.0,10.0,9.0,9.0,8.64
2,52.36694,4.8503300000000005,2,1.0,1.0,1.0,5,30,0,0,0,0,18,96.0,10.0,10.0,10.0,10.0,9.0,9.0,8.72
2,52.37453,4.88406,4,1.0,2.0,3.0,21,60,30,60,90,365,31,98.0,9.0,9.0,10.0,10.0,10.0,9.0,9.08
1,52.384640000000005,4.86984,2,1.5,0.0,1.0,2,30,0,0,0,194,162,88.0,9.0,9.0,10.0,10.0,9.0,9.0,9.72
1,52.37784,4.8720099999999995,2,1.0,1.0,2.0,2,28,0,0,0,0,10,98.0,10.0,10.0,10.0,10.0,9.0,9.0,8.63
1,52.37276,4.87285,4,1.0,1.0,2.0,1,30,0,0,0,0,22,95.0,9.0,9.0,9.0,10.0,9.0,9.0,8.95
2,52.3358,4.8670599999999995,2,1.0,1.0,1.0,4,1125,27,57,87,362,20,92.0,10.0,9.0,9.0,10.0,9.0,9.0,8.63
1,52.36075,4.93127,4,1.5,4.0,4.0,4,20,0,0,0,0,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,8.62
1,52.35555,4.90146,3,1.0,2.0,2.0,4,30,0,0,0,0,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,8.62
2,52.35217,4.88042,2,1.0,1.0,1.0,2,1125,29,55,85,360,55,99.0,10.0,10.0,10.0,10.0,10.0,10.0,8.61
1,52.37226,4.90191,2,1.0,1.0,2.0,3,120,0,0,0,0,103,96.0,10.0,9.0,10.0,10.0,10.0,9.0,8.61
1,52.38353,4.88069,2,1.5,1.0,1.0,3,1125,21,51,81,356,199,93.0,9.0,9.0,10.0,10.0,9.0,9.0,8.61
1,52.349340000000005,4.86913,3,1.5,1.0,2.0,4,30,30,60,90,365,369,97.0,10.0,10.0,10.0,10.0,10.0,10.0,8.72
0,52.3684,4.86064,4,1.0,2.0,2.0,3,1124,0,0,0,0,10,98.0,10.0,9.0,10.0,10.0,9.0,9.0,51.14
1,52.3787,4.89095,2,1.0,1.0,1.0,3,21,0,0,0,0,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,8.61
2,52.36671,4.87275,2,1.5,2.0,2.0,2,10,0,0,0,0,26,96.0,10.0,10.0,10.0,10.0,10.0,10.0,8.61
3,52.360690000000005,4.89302,4,2.0,4.0,7.0,5,35,0,0,0,0,15,96.0,10.0,10.0,10.0,10.0,10.0,9.0,8.61
1,52.37076,4.90295,5,1.5,3.0,4.0,3,40,0,0,0,0,34,94.0,10.0,9.0,10.0,9.0,10.0,9.0,8.61
1,52.39103,4.88406,2,1.0,1.0,1.0,2,1125,9,23,45,236,458,99.0,10.0,10.0,10.0,10.0,10.0,10.0,8.6
1,52.36534,4.85654,4,1.0,2.0,2.0,7,21,0,0,0,0,6,97.0,10.0,9.0,10.0,9.0,9.0,9.0,8.6
1,52.35403,4.899830000000001,4,1.5,2.0,3.0,3,365,0,0,0,0,76,91.0,9.0,9.0,9.0,10.0,9.0,9.0,9.12
1,52.35239,4.88894,3,1.0,1.0,2.0,2,365,0,0,0,0,16,87.0,9.0,9.0,9.0,9.0,10.0,9.0,8.59
1,52.35933,4.8415099999999995,2,1.0,1.0,1.0,7,24,0,0,0,0,10,96.0,10.0,10.0,9.0,10.0,8.0,9.0,8.59
1,52.37809,4.85039,2,1.0,1.0,1.0,3,50,0,0,0,71,22,99.0,10.0,10.0,10.0,10.0,9.0,10.0,9.97
1,52.387229999999995,4.91974,2,1.0,1.0,1.0,4,14,0,0,0,0,10,96.0,10.0,10.0,10.0,10.0,9.0,10.0,8.59
1,52.39387,4.916869999999999,5,1.5,3.0,3.0,4,14,0,0,0,0,20,96.0,10.0,9.0,10.0,10.0,9.0,9.0,8.59
1,52.37246,4.90278,4,2.0,3.0,4.0,2,30,0,0,0,0,1,80.0,8.0,8.0,8.0,8.0,10.0,6.0,10.5
4,52.3709,4.91308,6,1.0,3.0,6.0,3,90,30,60,79,339,176,89.0,9.0,9.0,10.0,9.0,10.0,9.0,8.99
1,52.3598,4.89916,4,1.0,2.0,2.0,180,365,0,0,0,0,39,97.0,10.0,10.0,10.0,10.0,10.0,10.0,9.16
1,52.35045,4.91614,4,1.5,2.0,2.0,3,1125,1,1,1,1,45,96.0,10.0,10.0,10.0,10.0,9.0,10.0,8.59
2,52.38474,4.880780000000001,6,3.0,4.0,5.0,26,28,0,0,0,40,1,100.0,10.0,0.0,10.0,10.0,10.0,10.0,8.64
1,52.35374,4.90931,2,1.0,1.0,1.0,5,1125,0,0,9,280,25,94.0,10.0,10.0,10.0,10.0,9.0,9.0,8.59
1,52.35289,4.852130000000001,5,1.0,3.0,3.0,5,1125,0,0,0,0,17,91.0,9.0,9.0,10.0,10.0,10.0,9.0,8.59
1,52.36692,4.85332,3,1.0,1.0,1.0,4,8,1,1,14,193,40,97.0,10.0,10.0,10.0,10.0,9.0,10.0,8.58
1,52.356390000000005,4.93149,4,1.5,4.0,4.0,2,1125,0,0,0,0,7,97.0,9.0,10.0,10.0,10.0,10.0,10.0,8.58
1,52.347879999999996,4.8506,4,2.0,4.0,0.0,2,21,0,0,0,0,11,100.0,10.0,9.0,10.0,10.0,9.0,9.0,8.58
0,52.3545,4.90523,2,1.0,1.0,1.0,3,30,30,50,50,101,145,91.0,9.0,9.0,9.0,9.0,9.0,9.0,8.65
1,52.36994,4.91482,2,1.5,1.0,1.0,3,7,30,60,90,358,341,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.73
7,52.36616,4.86647,4,1.0,1.0,2.0,2,365,30,60,90,365,210,89.0,9.0,9.0,9.0,9.0,9.0,9.0,8.58
1,52.35389,4.88206,2,1.0,1.0,1.0,2,65,0,0,0,0,32,97.0,9.0,10.0,10.0,10.0,10.0,9.0,8.59
1,52.3748,4.87739,2,1.0,2.0,4.0,4,1125,0,0,0,0,20,98.0,10.0,9.0,10.0,10.0,9.0,9.0,8.57
1,52.37572,4.8701300000000005,2,1.0,1.0,1.0,2,365,29,59,89,326,284,95.0,9.0,9.0,9.0,9.0,9.0,9.0,8.56
2,52.3815,4.8892,2,1.0,0.0,1.0,1,10,0,0,0,0,619,94.0,10.0,10.0,10.0,10.0,10.0,9.0,8.56
1,52.36298,4.86721,4,1.0,2.0,2.0,2,1125,0,0,0,0,34,98.0,10.0,10.0,10.0,10.0,9.0,10.0,8.71
13,52.41016,4.96369,2,1.0,1.0,1.0,1,1125,26,56,83,358,371,97.0,10.0,9.0,10.0,10.0,10.0,9.0,8.55
1,52.38347,4.86768,2,1.0,1.0,1.0,1,2,0,0,0,0,195,97.0,10.0,10.0,10.0,10.0,10.0,9.0,9.63
1,52.38892,4.869730000000001,3,1.0,2.0,2.0,3,30,30,60,90,90,32,99.0,10.0,10.0,10.0,10.0,9.0,9.0,8.62
1,52.36068,4.86543,4,3.0,3.0,2.0,3,14,0,0,0,0,19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.64
2,52.352709999999995,4.9097800000000005,5,2.0,3.0,5.0,4,14,0,0,0,0,28,97.0,10.0,10.0,9.0,10.0,10.0,9.0,8.57
1,52.36285,4.86544,2,1.0,1.0,2.0,4,30,0,0,0,0,18,93.0,10.0,10.0,10.0,10.0,9.0,9.0,8.54
1,52.38694,4.8788800000000005,2,1.0,1.0,1.0,2,12,0,0,0,0,71,93.0,10.0,9.0,10.0,10.0,9.0,9.0,8.53
1,52.37625,4.87519,2,1.0,1.0,1.0,6,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.53
2,52.38113,4.887569999999999,2,1.0,0.0,1.0,1,10,0,0,0,0,383,97.0,10.0,10.0,10.0,10.0,10.0,9.0,8.56
1,52.35058,4.8863199999999996,5,2.5,4.0,4.0,6,30,0,0,0,0,14,100.0,10.0,9.0,10.0,10.0,10.0,10.0,8.53
1,52.357490000000006,4.92366,2,1.0,2.0,2.0,2,30,30,60,90,365,7,90.0,9.0,9.0,10.0,9.0,9.0,9.0,8.7
1,52.37755,4.8778,2,1.5,1.0,0.0,4,28,0,0,0,0,2,100.0,10.0,9.0,10.0,9.0,10.0,9.0,8.53
1,52.363409999999995,4.863580000000001,2,1.0,1.0,1.0,2,1125,0,0,0,0,36,99.0,10.0,10.0,10.0,10.0,10.0,10.0,7.72
1,52.37052,4.88999,2,1.0,1.0,1.0,5,1125,0,0,0,0,21,93.0,9.0,9.0,9.0,9.0,10.0,9.0,8.52
1,52.3843,4.865480000000001,4,1.0,0.0,4.0,5,350,0,0,25,300,143,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.54
1,52.37986,4.84874,2,1.0,1.0,1.0,2,1125,0,11,41,41,67,97.0,10.0,10.0,10.0,10.0,9.0,9.0,8.58
1,52.3478,4.84572,2,1.0,1.0,1.0,4,30,0,0,0,0,15,94.0,10.0,9.0,10.0,10.0,9.0,10.0,8.51
1,52.3765,4.86016,4,1.0,2.0,2.0,2,90,0,0,0,0,1,97.0,8.0,10.0,10.0,10.0,10.0,10.0,8.51
1,52.360240000000005,4.85364,2,1.0,1.0,1.0,5,15,0,0,0,0,22,100.0,10.0,10.0,10.0,10.0,9.0,10.0,8.51
1,52.349940000000004,4.92824,2,1.0,1.0,1.0,3,10,30,60,90,90,41,94.0,9.0,9.0,10.0,10.0,9.0,9.0,8.51
0,52.368829999999996,4.88531,2,1.0,1.0,1.0,4,90,0,0,0,0,218,97.0,10.0,10.0,10.0,10.0,10.0,9.0,8.51
1,52.366859999999996,4.88995,2,1.0,1.0,1.0,2,1125,0,0,0,0,107,91.0,10.0,10.0,9.0,9.0,10.0,9.0,8.51
1,52.36955,4.88389,2,1.0,1.0,1.0,3,10,0,0,0,0,228,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.49
1,52.35842,4.8899300000000006,2,1.0,1.0,1.0,3,4,29,59,89,89,38,96.0,10.0,9.0,10.0,10.0,10.0,9.0,8.49
1,52.35613,4.89771,2,1.5,1.0,0.0,21,40,0,0,0,0,33,91.0,9.0,9.0,10.0,9.0,10.0,9.0,8.6
0,52.35711,4.895980000000001,2,1.5,1.0,0.0,3,30,0,0,0,0,28,89.0,9.0,9.0,10.0,9.0,10.0,8.0,8.49
1,52.36522,4.87899,2,0.0,1.0,1.0,6,21,0,0,0,0,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.75
1,52.37835,4.87297,2,1.5,1.0,1.0,2,365,11,41,71,103,104,90.0,10.0,9.0,9.0,10.0,10.0,9.0,8.49
1,52.32246,4.86219,9,2.0,4.0,5.0,4,28,8,17,25,25,14,100.0,10.0,10.0,10.0,10.0,10.0,9.0,9.06
1,52.3687,4.87209,2,1.0,1.0,1.0,3,1125,0,0,0,0,29,93.0,9.0,9.0,9.0,9.0,10.0,9.0,8.48
2,52.37167,4.8948,2,1.0,1.0,1.0,1,1125,30,40,64,316,682,97.0,10.0,10.0,10.0,10.0,10.0,10.0,8.49
2,52.370979999999996,4.894340000000001,2,1.0,1.0,1.0,1,32,30,50,70,322,578,97.0,10.0,10.0,10.0,10.0,10.0,10.0,8.49
1,52.37103,4.90747,4,1.5,2.0,2.0,4,30,0,0,0,0,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,8.48
1,52.36114,4.87608,4,1.0,1.0,2.0,2,1125,30,60,90,365,99,86.0,9.0,9.0,9.0,9.0,10.0,8.0,8.48
1,52.355259999999994,4.9345099999999995,4,3.5,4.0,6.0,3,33,0,0,0,0,34,96.0,9.0,8.0,10.0,10.0,10.0,10.0,8.47
1,52.356390000000005,4.93067,4,1.0,2.0,2.0,4,10,0,0,0,0,12,98.0,9.0,9.0,10.0,10.0,10.0,9.0,8.47
2,52.36342,4.90183,4,2.5,2.0,2.0,7,365,28,58,88,363,22,96.0,10.0,10.0,10.0,9.0,10.0,10.0,8.47
1,52.38557,4.90137,2,1.5,1.0,1.0,30,180,30,60,90,365,64,85.0,8.0,8.0,9.0,9.0,9.0,8.0,9.24
1,52.351079999999996,4.89882,4,1.0,2.0,2.0,14,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47
0,52.3634,4.85925,2,1.0,2.0,2.0,8,150,0,0,0,224,10,93.0,9.0,9.0,9.0,10.0,10.0,9.0,8.46
1,52.42037,4.8947,2,1.5,1.0,1.0,5,120,30,60,90,365,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.46
1,52.36672,4.88272,2,1.0,1.0,1.0,3,21,0,0,0,0,29,94.0,9.0,9.0,9.0,9.0,10.0,9.0,8.46
2,52.38093,4.8865300000000005,2,1.0,1.0,1.0,2,14,0,0,0,0,26,97.0,10.0,10.0,10.0,10.0,10.0,9.0,8.71
1,52.35398,4.89165,2,1.0,1.0,1.0,60,100,0,0,0,0,2,97.0,10.0,10.0,10.0,10.0,10.0,8.0,8.54
1,52.34765,4.91135,4,1.5,2.0,1.0,2,30,29,59,89,364,54,96.0,10.0,10.0,10.0,10.0,9.0,9.0,8.45
1,52.370940000000004,4.87477,2,1.0,1.0,1.0,2,16,0,0,0,0,30,96.0,10.0,10.0,10.0,10.0,10.0,9.0,9.07
2,52.34094,4.90236,3,1.5,3.0,3.0,21,600,0,0,0,0,21,95.0,10.0,9.0,10.0,10.0,9.0,9.0,8.45
1,52.37425,4.86174,2,1.0,1.0,1.0,2,9,0,0,0,0,4,95.0,9.0,9.0,10.0,10.0,10.0,10.0,8.45
1,52.38328,4.8714900000000005,4,1.0,2.0,2.0,2,365,0,0,0,0,16,92.0,9.0,9.0,10.0,9.0,9.0,9.0,8.44
1,52.3708,4.85889,2,1.0,1.0,2.0,5,120,29,29,29,29,52,90.0,9.0,9.0,10.0,9.0,9.0,9.0,8.61
1,52.37133,4.92935,2,1.0,1.0,1.0,2,2,0,0,0,0,30,92.0,9.0,9.0,10.0,10.0,10.0,9.0,8.44
2,52.36711,4.90448,2,1.5,1.0,1.0,3,30,0,0,0,0,47,99.0,10.0,10.0,10.0,10.0,10.0,10.0,8.44
1,52.372009999999996,4.90142,2,1.0,1.0,2.0,180,180,30,60,90,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.44
1,52.34557,4.8962,2,1.0,1.0,1.0,1,14,30,60,90,180,433,93.0,10.0,9.0,10.0,10.0,10.0,9.0,8.76
7,52.383140000000004,4.8375900000000005,2,1.5,1.0,2.0,3,20,0,0,11,286,299,96.0,10.0,10.0,10.0,10.0,9.0,9.0,8.43
1,52.3636,4.85752,3,1.0,1.0,2.0,4,10,0,0,0,0,17,92.0,10.0,9.0,10.0,10.0,9.0,9.0,8.43
1,52.37321,4.92402,2,1.5,1.0,1.0,28,60,0,0,18,264,82,94.0,10.0,9.0,10.0,10.0,9.0,9.0,8.78
2,52.373999999999995,4.89902,3,1.5,1.0,2.0,2,1125,29,59,89,357,421,90.0,9.0,9.0,9.0,9.0,10.0,9.0,8.42
1,52.37446,4.88875,4,1.0,2.0,2.0,7,180,0,3,3,3,120,97.0,10.0,10.0,10.0,10.0,10.0,10.0,8.49
3,52.360859999999995,4.8534,2,1.0,2.0,2.0,1,4,0,0,0,3,11,95.0,9.0,10.0,10.0,10.0,9.0,9.0,8.41
1,52.37305,4.89741,2,1.5,1.0,1.0,1,30,30,60,83,98,702,96.0,10.0,10.0,10.0,10.0,10.0,9.0,8.41
1,52.36213,4.97431,4,1.0,2.0,4.0,7,21,23,53,83,173,21,95.0,10.0,10.0,10.0,9.0,9.0,10.0,8.41
1,52.36772,4.86503,2,1.0,1.0,1.0,3,365,0,0,0,0,53,96.0,10.0,10.0,10.0,10.0,9.0,9.0,8.77
1,52.39009,4.8830599999999995,3,1.5,2.0,0.0,2,5,30,60,90,363,60,93.0,10.0,10.0,10.0,10.0,9.0,9.0,8.41
1,52.36207,4.87483,4,1.5,2.0,2.0,7,100,0,0,0,0,170,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.4
1,52.34124,4.895230000000001,2,1.0,1.0,1.0,3,28,0,0,0,0,24,92.0,9.0,9.0,9.0,9.0,9.0,9.0,8.4
1,52.38541,4.87178,2,1.0,1.0,1.0,2,3,0,0,1,41,25,96.0,10.0,9.0,10.0,10.0,10.0,9.0,8.42
2,52.37435,4.84636,4,1.5,2.0,4.0,5,40,0,0,0,0,85,97.0,10.0,9.0,10.0,10.0,9.0,10.0,8.4
1,52.36756,4.86563,2,1.5,2.0,1.0,3,1125,28,58,88,363,9,100.0,10.0,10.0,9.0,9.0,9.0,10.0,8.53
1,52.36397,4.8643,4,1.5,2.0,4.0,2,21,0,0,0,0,9,83.0,8.0,8.0,8.0,10.0,8.0,8.0,8.55
1,52.36631,4.88786,2,1.0,1.0,1.0,1,1125,0,0,0,41,120,93.0,9.0,9.0,10.0,10.0,10.0,9.0,8.45
2,52.35295,4.8739,2,1.5,1.0,1.0,3,150,29,59,89,89,258,91.0,9.0,9.0,10.0,9.0,10.0,9.0,8.38
1,52.37917,4.88459,4,2.0,5.0,10.0,4,30,0,0,0,40,27,96.0,10.0,9.0,10.0,10.0,10.0,9.0,8.42
1,52.35537,4.894769999999999,2,1.0,1.0,1.0,3,10,0,0,0,0,186,97.0,10.0,10.0,10.0,10.0,10.0,9.0,8.39
1,52.35588,4.90153,2,1.0,2.0,1.0,5,32,27,57,87,362,48,97.0,10.0,10.0,10.0,10.0,10.0,10.0,8.38
1,52.36449,4.86446,2,1.0,1.0,1.0,3,21,0,0,0,0,5,100.0,10.0,10.0,10.0,10.0,10.0,9.0,8.38
1,52.377520000000004,4.88164,2,1.0,1.0,1.0,2,1125,0,0,0,0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.38
1,52.3638,4.86246,2,1.0,1.0,1.0,1,14,0,0,0,0,59,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.38
1,52.362190000000005,4.90972,2,1.5,1.0,1.0,3,30,0,0,0,0,24,98.0,10.0,10.0,9.0,10.0,10.0,10.0,8.38
1,52.350159999999995,4.849469999999999,2,1.0,1.0,1.0,6,30,0,0,0,0,11,96.0,10.0,10.0,10.0,10.0,10.0,10.0,9.01
2,52.38451,4.8909400000000005,4,1.0,1.0,3.0,4,150,0,0,0,0,85,92.0,9.0,9.0,10.0,10.0,10.0,9.0,8.36
0,52.37745,4.87289,3,1.0,1.0,2.0,2,180,29,59,89,364,184,95.0,9.0,9.0,10.0,10.0,10.0,10.0,8.36
0,52.38435,4.86993,2,1.0,1.0,1.0,10,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36
0,52.35264,4.89699,2,1.5,1.0,1.0,2,365,0,1,1,8,29,93.0,9.0,9.0,9.0,9.0,9.0,9.0,8.36
0,52.360929999999996,4.89802,4,1.0,2.0,4.0,3,1125,13,28,42,111,115,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.35
1,52.35158,4.895490000000001,2,1.0,1.0,1.0,1,14,29,59,89,364,53,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.92
0,52.363620000000004,4.90402,2,1.0,1.0,1.0,1,14,0,0,0,0,3,90.0,9.0,9.0,9.0,9.0,9.0,8.0,8.35
0,52.38114,4.8854,2,1.0,1.0,1.0,6,15,1,1,1,1,106,93.0,9.0,8.0,10.0,10.0,10.0,9.0,8.35
0,52.36074,4.894369999999999,2,1.0,1.0,1.0,3,14,0,0,0,0,84,94.0,10.0,9.0,10.0,10.0,10.0,9.0,8.35
3,52.3731,4.86859,2,1.0,1.0,0.0,3,90,29,59,89,364,354,94.0,10.0,10.0,10.0,10.0,10.0,9.0,8.49
1,52.36522,4.93107,2,1.0,1.0,1.0,2,5,0,0,0,0,28,92.0,9.0,10.0,10.0,10.0,9.0,9.0,8.72
5,52.364340000000006,4.87861,4,2.0,2.0,2.0,7,60,23,53,83,83,185,97.0,10.0,10.0,10.0,10.0,10.0,9.0,9.5
0,52.37297,4.922,4,1.5,2.0,2.0,5,30,0,0,0,0,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.34
1,52.3589,4.85834,4,1.5,1.0,1.0,2,365,0,0,0,0,2,99.0,10.0,10.0,10.0,10.0,9.0,10.0,8.32
2,52.36213,4.91045,1,1.0,1.0,1.0,3,90,0,0,0,40,77,96.0,10.0,10.0,10.0,10.0,10.0,9.0,8.33
2,52.36123,4.9088199999999995,3,1.0,2.0,2.0,6,10,0,0,0,0,149,92.0,10.0,10.0,10.0,10.0,10.0,9.0,8.33
3,52.37818,4.86982,4,2.0,3.0,3.0,2,1125,17,45,73,328,39,97.0,10.0,9.0,10.0,10.0,10.0,9.0,8.32
1,52.37037,4.88669,3,1.0,1.0,2.0,3,10,27,57,87,87,49,97.0,10.0,10.0,10.0,10.0,10.0,9.0,8.32
2,52.36887,4.91844,10,2.5,10.0,24.0,2,60,26,56,81,348,113,96.0,10.0,10.0,10.0,10.0,9.0,9.0,9.09
1,52.36335,4.8977900000000005,2,1.0,1.0,2.0,30,30,30,60,90,365,39,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.32
15,52.36063,4.90146,4,1.5,2.0,2.0,7,365,30,50,50,55,16,95.0,10.0,9.0,10.0,9.0,10.0,9.0,8.32
15,52.36063,4.90146,4,1.5,2.0,2.0,7,365,7,26,26,32,22,96.0,10.0,9.0,10.0,10.0,10.0,9.0,8.32
15,52.36063,4.90146,4,1.5,2.0,2.0,7,365,0,1,1,6,20,90.0,10.0,10.0,10.0,9.0,10.0,9.0,8.32
15,52.37211,4.903519999999999,4,1.5,2.0,2.0,7,365,30,50,50,55,21,96.0,10.0,9.0,10.0,10.0,10.0,9.0,8.32
2,52.35618,4.90845,2,1.0,1.0,1.0,2,10,30,60,90,365,131,99.0,10.0,10.0,10.0,10.0,10.0,10.0,8.42
2,52.38471,4.88943,2,1.5,1.0,1.0,2,100,0,0,0,40,80,94.0,10.0,9.0,10.0,10.0,10.0,9.0,8.36
1,52.3524,4.9056,4,1.0,2.0,1.0,4,1125,0,0,0,0,22,94.0,10.0,10.0,10.0,9.0,9.0,9.0,8.43
3,52.36094,4.85266,1,1.0,1.0,1.0,2,5,30,60,90,365,40,94.0,10.0,10.0,10.0,10.0,9.0,9.0,8.41
1,52.34819,4.91069,4,1.5,2.0,2.0,3,30,11,41,71,251,69,97.0,10.0,10.0,10.0,10.0,9.0,9.0,8.3
1,52.35928,4.849069999999999,2,1.0,1.0,1.0,4,7,1,1,1,1,26,88.0,9.0,7.0,9.0,9.0,9.0,8.0,8.3
1,52.372659999999996,4.90456,4,1.0,1.0,3.0,4,250,0,0,0,0,260,99.0,10.0,10.0,10.0,10.0,10.0,9.0,8.3
1,52.37025,4.87482,2,1.5,1.0,2.0,2,30,29,59,81,237,162,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.3
1,52.37658,4.88624,2,1.0,1.0,1.0,3,21,0,0,0,0,18,88.0,10.0,9.0,10.0,10.0,10.0,9.0,6.61
1,52.3668,4.8712599999999995,4,1.5,1.0,1.0,4,60,0,0,0,0,39,95.0,9.0,9.0,10.0,10.0,9.0,9.0,9.26
1,52.37396,4.8624,4,1.0,2.0,2.0,2,180,0,0,0,0,99,94.0,10.0,9.0,10.0,10.0,9.0,9.0,8.29
1,52.3695,4.88817,4,1.0,1.0,2.0,3,60,28,58,88,178,104,99.0,10.0,10.0,10.0,10.0,10.0,9.0,8.29
3,52.36096,4.85352,6,1.0,3.0,5.0,2,14,30,60,90,365,9,96.0,10.0,10.0,10.0,10.0,10.0,9.0,8.41
1,52.36495,4.8789,2,2.5,2.0,2.0,6,30,0,0,10,285,42,98.0,10.0,10.0,10.0,10.0,10.0,9.0,8.28
0,52.363040000000005,4.93588,2,1.5,1.0,0.0,4,1125,4,29,59,331,7,97.0,10.0,10.0,10.0,10.0,9.0,10.0,8.38
1,52.367740000000005,4.9008400000000005,4,1.0,1.0,4.0,4,30,0,0,0,0,63,92.0,9.0,9.0,9.0,9.0,10.0,9.0,8.28
2,52.39942,4.95311,1,1.0,2.0,1.0,3,365,30,60,89,354,251,95.0,10.0,10.0,10.0,10.0,9.0,9.0,8.28
1,52.38688,4.88489,2,3.0,1.0,0.0,3,1125,10,14,33,273,61,96.0,10.0,10.0,10.0,10.0,10.0,9.0,8.38
3,52.37955,4.86848,2,1.5,1.0,1.0,2,1125,0,0,0,0,262,96.0,10.0,10.0,10.0,10.0,9.0,9.0,8.32
1,52.35635,4.88589,4,1.0,1.0,2.0,2,21,0,0,0,0,23,91.0,10.0,8.0,10.0,9.0,10.0,9.0,8.27
1,52.34075,4.85024,6,2.0,4.0,6.0,3,35,0,0,0,0,10,100.0,10.0,10.0,10.0,10.0,9.0,9.0,8.27
3,52.37512,4.88282,2,1.0,1.0,1.0,1,4,18,42,71,149,447,98.0,9.0,10.0,10.0,10.0,10.0,9.0,8.76
2,52.34833,4.83453,2,1.0,1.0,1.0,2,8,30,60,90,365,188,91.0,10.0,10.0,10.0,10.0,9.0,9.0,10.51
1,52.37697,4.88353,2,1.0,1.0,1.0,2,4,0,0,0,0,20,99.0,10.0,10.0,10.0,10.0,10.0,9.0,8.26
0,52.37764,4.88206,2,1.0,1.0,1.0,2,1125,0,0,0,132,12,85.0,8.0,7.0,9.0,9.0,10.0,8.0,8.58
0,52.37112,4.8994599999999995,2,1.0,1.0,1.0,3,31,30,60,90,365,409,92.0,10.0,9.0,10.0,10.0,10.0,9.0,8.26
2,52.35544,4.8743,2,1.5,1.0,2.0,3,150,29,59,89,89,240,90.0,9.0,9.0,10.0,10.0,10.0,9.0,8.38
1,52.358909999999995,4.85574,2,1.0,1.0,1.0,3,7,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,8.25
6,52.39389,4.87898,16,4.0,12.0,32.0,3,14,30,60,80,177,73,91.0,9.0,9.0,10.0,9.0,8.0,9.0,8.47
1,52.35484,4.90534,3,1.0,2.0,3.0,3,30,0,0,0,0,12,87.0,9.0,9.0,9.0,10.0,9.0,8.0,8.25
