id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
38415118,Historic Charm w/ Modern Luxury Renovations,1912130,Josh,,Regis,39.7881,-105.03913,Entire home/apt,295,29,16,2021-01-02,0.99,2,351
38424233,"Executive Denver Studio w/TV, Internet, Parking",292839721,Pam,,CBD,39.7473,-104.99779,Entire home/apt,89,30,1,2020-04-03,0.10,1,337
38425743,Cozy comfortable house near busy bus lines,279058100,Joe,,South Park Hill,39.74153,-104.90427,Private room,75,2,1,2020-03-10,0.09,1,365
38466149,"Private, newly updated Berkeley apartment!",15689538,Katie,,Berkeley,39.77664,-105.0275,Entire home/apt,63,1,38,2021-01-19,2.41,1,120
38511409,Digity Denver DTC Private BR & Kitchenette,85303919,Lee & Jackie,,Hampden,39.65846,-104.91853,Private room,139,2,0,,,2,363
38513290,2BR With Kitchen Just Minutes from Downtown!,42500700,Kati & Matt,,Sunnyside,39.77884,-105.01822,Entire home/apt,115,1,51,2021-01-03,3.01,1,88
38516101,"Loft Livin' in LoHi amazing views of Downtown Denver, LARGE balcony, secure garage parking incl",222269797,Bryan,,Highland,39.75745,-105.01026,Entire home/apt,127,30,2,2020-11-07,0.18,4,244
38517828,Modern Townhouse - Private bedroom with balcony,1252435,Yulis W.,,Jefferson Park,39.75277,-105.02498,Private room,50,29,24,2020-08-30,1.42,1,287
38520103,Modern 3BR/1BA Suite complete with kitchenette.,28988152,Tj,,Harvey Park,39.68009,-105.04723,Private room,155,1,26,2020-11-08,1.64,1,70
38521249,SkyLoft: A Unique Space in Denver,6498749,Jarrod,,Skyland,39.75925,-104.95685,Entire home/apt,135,2,71,2021-01-28,4.21,1,314
38538049,END UNIT! 3 patios! Dog allowed!,37796219,Jacob,,West Colfax,39.7457,-105.03064,Entire home/apt,305,3,22,2021-01-02,1.47,2,157
38544187,Private City Oasis with Breathtaking Rooftop Views,258812507,Effortless Stay,,Highland,39.76344,-105.02445,Entire home/apt,239,1,43,2021-01-24,2.64,20,339
38548985,Upscale Private Bed and Bath in Beautiful Home!,45310987,Morgan,,Congress Park,39.73978,-104.95945,Private room,50,30,0,,,9,0
38552880,Very Large one bedroom and bath in nice home.,137174404,Daniel,,Wellshire,39.66681,-104.94371,Private room,45,29,19,2020-11-29,1.15,1,153
38582729,"Bright Contemporary Townhouse Near DU, Shared",143448741,Sandra,,University Park,39.67819,-104.95687,Private room,45,30,10,2019-12-30,0.63,1,49
38585608,Private Apt with Separate Entry-Historic Montclair,87285176,Kim,,Montclair,39.73366,-104.91146,Entire home/apt,97,3,49,2021-01-10,3.15,1,128
38598622,Clean and Comfortable,250784506,Carlos,,Hampden South,39.63967,-104.88445,Private room,43,5,6,2020-03-14,0.36,3,31
38601456,"New home, quiet and super clean near By airport",284135359,Loan,,Gateway - Green Valley Ranch,39.78287,-104.80128,Private room,46,1,91,2021-01-16,5.61,2,342
38621026,"420 Bachelor Pad w/ Game Room, Theater and Hot Tub",96032444,Skyler,,Five Points,39.76049,-104.97622,Entire home/apt,674,1,4,2021-01-05,0.90,1,359
38623073,Congress Park Carriage House,18843692,Jamie And Ryan,,Congress Park,39.72837,-104.9424,Entire home/apt,73,1,106,2021-01-18,6.28,1,319
38642049,Barnum Bungalow- cozy&private for Denver getaway,142711410,Klairissa,,Barnum,39.71996,-105.03968,Entire home/apt,75,2,24,2020-12-05,1.45,1,83
38644825,"2bd/1bath bungalow, historic downtown City park",26739841,Kammie,,Whittier,39.75286,-104.9616,Entire home/apt,121,1,12,2020-12-28,1.72,1,146
38645571,"Stapleton Denver 4 Bedroom Entire House, near VA",204321987,Lencha,,Stapleton,39.75934,-104.89538,Entire home/apt,201,29,1,2020-01-11,0.08,2,0
38645944,Pleasant Duplex Next to Bronco Stadium,21214564,Alice,,West Colfax,39.74404,-105.02551,Entire home/apt,74,1,85,2021-01-28,5.19,1,54
38646541,Private bedroom in cozy apartment,292359843,Felicia,,Goldsmith,39.67439,-104.91238,Private room,70,1,1,2019-09-20,0.06,1,89
38650826,Project Managers and Travel Pros,20243471,Lydia,,Windsor,39.70756,-104.88073,Private room,70,89,0,,,1,87
38662934,Sunnyside Apartment 2 Mi. to Downtown Denver!,151394248,Evolve Vacation Rental,,Sunnyside,39.77091,-105.01377,Entire home/apt,96,2,11,2020-10-03,0.71,18,354
38665064,Bright Stylish Home Mins to Dtwn & Broncos Stadium,224354313,Lauren,,Sloan Lake,39.74707,-105.02865,Entire home/apt,101,7,32,2021-01-15,1.94,1,242
38671650,Private bedroom w/ attached office and balcony!,45310987,Morgan,,Cheesman Park,39.73869,-104.95982,Private room,50,30,0,,,9,241
38672264,Private bedroom in awesome location!,45310987,Morgan,,Congress Park,39.73982,-104.9581,Private room,40,30,1,2020-03-31,0.10,9,295
38674770,Amazing LODO Sky Views,295501036,Michael,,Union Station,39.74922,-104.99703,Entire home/apt,88,75,0,,,1,288
38691893,NEW Studio with a patio near Broncos Stadium,143231209,Jenna,,Jefferson Park,39.75157,-105.02045,Entire home/apt,83,1,99,2021-01-25,5.90,2,342
38704300,Live Like Royalty in this Executive Condo,100535512,Michael And Donna,,Union Station,39.75095,-104.9958,Entire home/apt,960,30,0,,,1,28
38717548,NEW Studio near Broncos Stadium,143231209,Jenna,,Jefferson Park,39.75197,-105.01989,Entire home/apt,90,1,90,2021-01-24,5.38,2,336
38721623,Modern one bedroom with private patio!,245609130,Devin,,Sunnyside,39.77762,-105.00567,Entire home/apt,70,2,66,2021-01-05,4.14,1,144
38723467,Home in Vibrant Neighborhood Near Downtown Denver,34955862,Scott,,Five Points,39.75157,-104.97956,Entire home/apt,195,2,15,2020-10-12,0.92,10,312
38727356,Furnished 1 bed condo in fun Denver neighborhood,26018832,Chelse,,Speer,39.7139,-104.98155,Entire home/apt,60,30,6,2021-01-22,0.39,1,31
38731424,Spacious Retro 1700 Square Foot Apartment,290380250,Michael,,Goldsmith,39.67725,-104.92196,Entire home/apt,125,1,2,2019-11-02,0.12,1,5
38745069,Spacious and Private Basement Level Suite Near DU,14910400,Samir,,University,39.67079,-104.96628,Entire home/apt,45,3,49,2021-01-02,3.06,1,84
38751116,Modern Farmhouse 30day+ Close to Dwtn,52639692,Rachel,,West Colfax,39.74625,-105.03022,Entire home/apt,100,30,4,2020-09-18,0.28,5,276
38755937,AmazingStudio Overlooking UnionStation W Stnng Vws,24157036,Angela,,Union Station,39.7534,-105.00127,Entire home/apt,204,30,0,,,39,328
38758188,New Townhouse - Central Location in Denver,19814463,Jose A,,Skyland,39.75863,-104.94607,Private room,41,1,109,2021-01-26,6.57,1,151
38760204,Stapleton Greenway Bed and Bath,153555340,Jennifer,,Stapleton,39.74847,-104.8978,Private room,48,1,27,2020-03-15,1.72,1,59
38774042,"5 BIG bdrms/huge yard, quiet, central Denver oasis",296528257,Susan,,Montclair,39.72676,-104.91485,Entire home/apt,550,5,13,2020-11-28,0.84,1,352
38794424,MOKE AND MESY COZY CLEAN PLACE,290557665,Mekonen,,Gateway - Green Valley Ranch,39.79746,-104.75333,Private room,82,4,18,2020-11-30,1.11,1,161
38802236,Adorable West Colfax Home Close to Sloan's Lake!,44962476,Danny,,West Colfax,39.74003,-105.03859,Entire home/apt,82,3,41,2021-01-11,2.54,1,54
38811908,The Hygge House - Your Cozy Denver Cottage,8168001,Erin,,Barnum West,39.71372,-105.0403,Entire home/apt,85,6,10,2020-12-29,0.93,1,47
38818294,Beautiful Central Denver - Home Away From Home!,115541800,Kendall,,Speer,39.72323,-104.98712,Entire home/apt,209,2,19,2020-08-08,1.18,1,0
38823263,M1 House,286713983,Addis,,Gateway - Green Valley Ranch,39.79391,-104.73728,Private room,55,29,0,,,1,0
38842161,"Charming Private Renovated Home, Centrally Located",283078660,Kyle,,Belcaro,39.69701,-104.94949,Entire home/apt,203,2,34,2021-01-16,2.08,1,0
38850626,Updated Sloan’s Lake Garden Level Apartment,58444152,Rob,,Sloan Lake,39.75593,-105.05127,Entire home/apt,79,30,3,2020-12-18,0.76,1,134
38869456,Best Deal in Town,297656456,Tamika,,Five Points,39.75165,-104.97523,Shared room,45,1,0,,,1,89
38873249,Studio Apartment in the heart of Baker,52829296,Kelsey,,Speer,39.71659,-104.98392,Entire home/apt,67,30,13,2020-12-13,0.80,2,153
38905503,5 Star Cap Hill 3Br  Patio  Garage - Walk Downtown,258812507,Effortless Stay,,Capitol Hill,39.73576,-104.97754,Entire home/apt,283,29,39,2021-01-13,2.47,20,350
38908285,Charming Private Bed & Bath near Downtown,56079117,Rhianna & Patrick,,Clayton,39.76444,-104.95802,Private room,48,1,84,2021-01-30,5.38,1,21
38919595,Specious 3 bedroom walkout basement  appartment,242571312,Mimi,,Gateway - Green Valley Ranch,39.78362,-104.74889,Entire home/apt,95,2,36,2021-01-31,2.23,1,159
38934359,LoHi Colorado Guest Suite,48077776,Nate,,Highland,39.76274,-105.0086,Entire home/apt,110,1,64,2021-01-16,4.20,1,20
38953447,Private and Sunny Boho-chic Space in Trendy Hood,51960302,Dan,,Sunnyside,39.77814,-105.01234,Private room,45,30,4,2019-11-11,0.25,1,60
38956369,Casa Cabernet,54238319,Jason,,Villa Park,39.73224,-105.04442,Entire home/apt,425,2,13,2021-01-02,0.98,1,76
38957091,New Townhome with Stunning City and Mountain Views,258812507,Effortless Stay,,West Colfax,39.74449,-105.03248,Entire home/apt,225,2,29,2021-01-18,1.83,20,344
38971715,"1 bd house, Hot Tub & Wood Burning Fireplace",246189000,Aprel,,East Colfax,39.74062,-104.90249,Entire home/apt,159,1,7,2021-01-25,4.12,2,73
38998112,"Modern Home, Private Bath, w/ TV, 10 min downtown",43741747,Siu Yin,,Skyland,39.76034,-104.94603,Private room,34,1,105,2021-01-31,6.51,1,55
39003174,"Private, Cozy Denver Bungalow Space",239157008,Philip,,Clayton,39.76458,-104.95684,Entire home/apt,95,1,21,2021-01-20,1.39,1,58
39003810,A FLAT on Humboldt in historic Denver neighborhood,298880291,Idris,,Whittier,39.75518,-104.97098,Entire home/apt,120,2,24,2020-12-28,1.48,1,131
39013885,Cozy Room/Private Bath—Close to the Airport & I-70,195494356,Monica And John,,Gateway - Green Valley Ranch,39.78559,-104.76184,Private room,34,1,81,2021-01-14,5.73,1,52
39020559,Pride of Sunnyside - minutes from downtown!,91387449,Lashaw & Mairead,,Berkeley,39.77103,-105.02572,Entire home/apt,210,1,17,2020-10-17,1.08,1,33
39025445,Brandnew Comfy Basement With Full Kitchen,255776797,Seifu,,Gateway - Green Valley Ranch,39.79499,-104.77728,Private room,100,365,39,2020-02-25,2.40,3,365
39029947,Uptown Victorian in Historic Five Points,105708918,Roxie,,Five Points,39.74965,-104.97429,Entire home/apt,72,30,5,2021-01-09,0.34,1,282
39054957,Beautiful Victorian Home Near Sloan’s Lake,200943821,Michelle,,West Colfax,39.74124,-105.04614,Entire home/apt,50,3,50,2021-01-26,3.23,1,83
39059018,Stunning bungalow near DU -- Lower level suite,301138422,Lisa,,University,39.67241,-104.97069,Entire home/apt,45,3,35,2021-01-09,2.22,1,61
39073318,"Sweet Retreat on King Street, self Check In",8410190,Deanna,,Sloan Lake,39.75302,-105.03438,Entire home/apt,85,30,3,2020-05-19,0.19,5,45
39082969,Luxury Living in LOHI & Unbelievable Views!,3920621,Krista,,Highland,39.7677,-105.00205,Entire home/apt,395,3,11,2021-01-04,0.81,1,2
39085734,Cute Bungalow,299567728,Heather,,Clayton,39.76342,-104.94865,Entire home/apt,93,3,10,2021-01-08,0.63,1,4
39086500,Union Station - In the middle of it all!,745200,Susan,,Union Station,39.75425,-105.00086,Entire home/apt,75,30,0,,,1,304
39088785,Comfy Cap Hill Studio,101259442,Ignacio,,Capitol Hill,39.7369,-104.97779,Entire home/apt,48,1,7,2019-12-02,0.44,1,175
39105728,Race St Lodge -Open floor plan w/3 private rooms,173051759,Jerry,,Elyria Swansea,39.78088,-104.9628,Entire home/apt,99,29,35,2021-01-10,2.29,1,356
39116323,Historic N. Park Hill Stunner Guest Suite!,6685144,Natalie,,North Park Hill,39.76088,-104.93893,Entire home/apt,63,3,27,2021-01-10,1.76,1,83
39128184,"Stunning, Private Capitol Hill Carriage House",300062815,Jo,,Capitol Hill,39.73045,-104.98124,Entire home/apt,121,1,34,2021-01-10,2.15,1,309
39129798,Spacious but cozy modern DenverTownhouse,27332670,Matthew,,Gateway - Green Valley Ranch,39.78017,-104.79838,Entire home/apt,259,4,4,2020-11-20,0.35,1,358
39132771,Beautiful Downtown Condo near Capitol + Art Museum,300656,Dan,,Civic Center,39.73661,-104.9944,Entire home/apt,108,30,8,2020-11-21,0.53,2,331
39135355,4-Story Zen Home w/ Views/Roof Deck/& Light Rail!,9164310,Falon,,West Colfax,39.73539,-105.0385,Entire home/apt,250,2,34,2021-01-17,2.56,1,13
39174239,Garden apt. w/ private entrance + gas fireplace,994594,Rebecca,,Country Club,39.72655,-104.96469,Entire home/apt,190,2,17,2020-07-05,1.10,1,184
39215966,"Exceptional, Private Lux Bedrm  and Parking Space",131158712,Marilyn,,Five Points,39.75576,-104.99095,Private room,49,30,1,2020-03-14,0.09,5,65
39222656,"30+ Days Traveling Professional, Interns ,Students",226548401,Karry,,Five Points,39.75394,-104.98878,Entire home/apt,130,30,0,,,1,358
39227604,The Denver Den,241216592,Tori,,Valverde,39.71925,-105.02398,Entire home/apt,103,1,52,2021-01-29,3.50,4,87
39244673,Entire second floor in large 420 friendly home,68217974,Tobi,,Regis,39.78816,-105.04266,Private room,99,2,3,2020-12-07,0.49,3,166
39294702,Private Apartment Sleeps 8 in the Heart of Denver,54132165,Hillary,,Skyland,39.75545,-104.95615,Entire home/apt,106,2,16,2021-01-25,1.14,1,160
39294937,2 Bedroom in the heart of Baker,52829296,Kelsey,,Speer,39.71689,-104.98574,Entire home/apt,100,30,6,2020-12-23,0.38,2,73
39301235,Brooks Tower Condominium in Denver,301736615,Mike,,CBD,39.74747,-104.99593,Entire home/apt,65,30,0,,,1,306
39314249,Bootleg Bungalow,55786363,Jackie,,Hale,39.72611,-104.94038,Entire home/apt,75,2,38,2020-12-29,2.50,1,114
39318475,Cozy bungalow blocks from restaurants and shops!,23970640,Beth,,Berkeley,39.77424,-105.03906,Entire home/apt,86,2,20,2021-01-03,1.28,1,2
39320138,✺Brew Culture Bungalow - Walk to coffee & beer✺,2504075,Kristine,,West Colfax,39.74149,-105.03868,Entire home/apt,89,3,14,2021-01-02,0.98,1,52
39338689,Near Downtown Denver - 1st and Broadway in Baker,224806876,Jamie,,Baker,39.71668,-104.98797,Entire home/apt,54,2,61,2021-01-29,3.90,2,155
39339343,"Artisan, custom made home. Unique and interesting",272144611,Boom,,Skyland,39.75596,-104.95314,Entire home/apt,169,1,16,2020-11-28,1.05,1,122
39353268,"Cozy Suite 10 min to downtown, walk to Barnum Park",71115786,Bailey,,Barnum,39.72115,-105.03467,Entire home/apt,46,3,45,2021-01-27,3.19,1,82
39354059,TOP OF THE WORLD!  Mountain views. Downtown Denver,302283878,Craig,,CBD,39.74587,-104.99783,Entire home/apt,70,30,4,2021-01-31,0.33,1,298
39362842,Beautiful Neighborhood Hilltop near CC-1 Month Min,296339358,Rory,,Hilltop,39.72243,-104.9238,Entire home/apt,129,30,1,2020-11-07,0.35,1,275
39368690,Charming Victorian Condo,290230837,Marsa,,North Capitol Hill,39.74028,-104.98188,Entire home/apt,65,29,0,,,3,276
39369467,Northfield Stapleton Private Room and Bath,47814584,Ashley,,Stapleton,39.78342,-104.88591,Private room,60,30,0,,,1,83
39383172,Denver/Tennyson Dream Home-Walk to Everything,64590799,Ryan,,Berkeley,39.77303,-105.04265,Entire home/apt,499,3,4,2020-07-14,0.30,1,33
39387069,Comfortable Oasis close to everything.,50661460,Georgia,,Hampden,39.65509,-104.90536,Entire home/apt,95,2,20,2021-01-30,1.30,1,76
39389443,Sonder *Weekly Discounts* Private 1BR + Balcony,219524979,Sonder (Denver),,University,39.67291,-104.95956,Entire home/apt,214,2,12,2021-01-02,0.77,20,359
39389572,Sonder | Private 1BR in University Park,219524979,Sonder (Denver),,University Park,39.67119,-104.95853,Entire home/apt,189,29,34,2021-01-25,2.16,20,365
39389838,Sonder | 2BR Near Wash Park,219524979,Sonder (Denver),,University Park,39.67265,-104.95791,Entire home/apt,231,29,2,2020-12-30,0.28,20,40
39389942,Sonder at University Park | Studio Near Safeway,219524979,Sonder (Denver),,University,39.67264,-104.96002,Entire home/apt,182,29,28,2021-01-08,1.85,20,363
39392908,Loft Downtown Denver,223594810,Sergio,,Five Points,39.75782,-104.98992,Entire home/apt,80,30,4,2021-01-12,0.36,2,144
39392919,Sonder *Studio + Pool* 1 Block to DU,219524979,Sonder (Denver),,University Park,39.67289,-104.95825,Entire home/apt,185,29,58,2021-01-24,3.70,20,0
39393375,Sonder *Weekly Discounts* 2BR Near Natural Grocers,219524979,Sonder (Denver),,University Park,39.67125,-104.9585,Entire home/apt,202,29,8,2021-01-08,0.53,20,18
39414728,35LeftBnB. Private guest suite nice neighborhood.,126607116,Ron,,Stapleton,39.79612,-104.89085,Entire home/apt,95,2,39,2021-01-18,2.57,1,77
39415255,Brand New Modern Apartment in Central Denver,24386351,Kelly,,Speer,39.71931,-104.98063,Entire home/apt,55,30,5,2020-12-12,0.37,1,122
39423063,Downtown-2 Bdrm Unit w/ Mountain View in All Rooms,36867697,Donna,,CBD,39.74465,-104.9962,Entire home/apt,150,30,0,,,1,111
39435071,Downtown Upscale Apt PARKING/Wifi 2019-BFN-0011215,30297835,David,,Union Station,39.75512,-105.0009,Entire home/apt,207,1,90,2021-01-24,5.77,1,42
39449061,Wash Park Hive - Private Entrance & Walkable!,300846437,Ryan,,Washington Park West,39.70668,-104.98239,Entire home/apt,88,2,23,2021-01-18,1.56,1,24
39451609,Skys,303011220,Sky,,North Capitol Hill,39.74227,-104.98199,Private room,150,2,0,,,1,89
39454984,Denver Apartment: Walk to Cheesman Park & 6th Ave!,151394248,Evolve Vacation Rental,,Country Club,39.72618,-104.96973,Entire home/apt,88,29,7,2020-11-08,0.45,18,281
39461829,1890’s Arts District Cottage in Historic Baker,29217734,Vincent,,Baker,39.7236,-104.99514,Entire home/apt,109,30,15,2021-01-01,0.97,5,0
39463818,New Build RiNo Art House w/ 90+ Walk/Bike score,140477539,Matt & Mackenzie,,Five Points,39.76176,-104.9789,Entire home/apt,264,1,6,2020-10-26,0.48,1,0
39465734,Charming MIL Apartment Near Lively Broadway!,79351623,Tommy,,Speer,39.71576,-104.98345,Entire home/apt,55,3,47,2021-01-09,3.11,1,79
39484128,30-day Min - Luxury VIP 1BR Penthouse,261774896,Daydream Denver,,Union Station,39.75546,-105.00108,Entire home/apt,149,30,2,2020-12-03,0.38,18,134
39484905,*Downtown Roof Top Spa  *Walk Score of 95!,366539,Jan,,Five Points,39.75314,-104.98387,Entire home/apt,564,2,34,2021-01-17,3.15,2,313
39502557,Clean & Cozy Home in Quiet Neighborhood,122564608,Kourtney,,Gateway - Green Valley Ranch,39.77744,-104.75574,Entire home/apt,214,1,36,2021-01-10,2.35,1,86
39502843,4 FULL Bedrooms w / Theater Room!,11078552,Andrew,,West Colfax,39.73891,-105.03917,Entire home/apt,296,2,25,2021-01-25,3.39,1,83
39509724,Brand NEW home in Denver’s hottest area,278720901,Alex & Lynn,,Berkeley,39.77809,-105.05094,Entire home/apt,104,2,52,2021-01-17,3.38,1,150
39515398,Perfectly Located Suite In the heart of Sunnyside!,54598644,Megan,,Sunnyside,39.77525,-105.01062,Entire home/apt,42,3,45,2021-01-12,3.00,1,83
39524804,"Large House by DIA, UCHealth, Light Rail to Denver",37229856,Zach,,Montbello,39.78495,-104.83513,Entire home/apt,135,3,24,2021-01-12,1.61,1,78
39528703,Perfect place for your Denver visit,156989118,Noam,,Virginia Village,39.68577,-104.92373,Entire home/apt,60,1,42,2021-01-25,3.02,1,174
39534793,Beautiful Cherry Creek Condo for rent!,284283702,Al,,Cherry Creek,39.72209,-104.9548,Entire home/apt,100,180,1,2020-02-06,0.08,3,364
39551040,The Funky Franklin | Cap Hill | Traveling Workers,101222145,Mitchell,,Cheesman Park,39.73966,-104.96786,Entire home/apt,113,1,55,2021-01-31,3.56,1,166
39560735,Unique Chic in North Cherry Creek,303964042,Diana,,Hilltop,39.71986,-104.94001,Entire home/apt,245,5,2,2020-08-03,0.31,1,88
39578512,"Modern, Trendy Apt in Cap Hill - Hip, Fun",33434168,Shauna,,Capitol Hill,39.73664,-104.98264,Entire home/apt,89,30,18,2020-07-25,1.17,1,30
39590168,Niagara St. Casa,91747800,Bradley,,Northeast Park Hill,39.76793,-104.90918,Entire home/apt,199,3,0,,,1,76
39612168,Brand New Contemporary Townhouse in Cherry Creek,94155,Caroline,,Cherry Creek,39.72322,-104.95915,Entire home/apt,213,1,28,2021-01-18,1.89,1,345
39648826,Super Clean Guest Suite 2 Blocks from DU,136367075,Leeanne,,University,39.67599,-104.96554,Entire home/apt,50,3,25,2021-01-25,1.69,1,0
39653065,Modern Loft with city views in RiNo,71974473,Jon,,Five Points,39.76089,-104.9806,Entire home/apt,249,1,42,2021-01-10,3.59,1,85
39653490,Five Points Oasis!,194175844,Brittany,,Five Points,39.75018,-104.97928,Entire home/apt,80,30,4,2020-09-18,0.29,1,154
39655393,SUNNYSIDE/HIGHLANDS - WALKABLE TO EVERYTHING!,52504099,Sarah,,Sunnyside,39.77751,-105.01645,Entire home/apt,90,3,2,2020-08-09,0.31,2,173
39655810,Professionally Sterilized City Center Home,29217734,Vincent,,Lincoln Park,39.7385,-105.00165,Entire home/apt,84,1,34,2021-01-16,2.20,5,43
39665798,Great  DTC Townhome w/ 1 spot in garage,227645916,Kathy,,Hampden South,39.64837,-104.8816,Entire home/apt,75,30,5,2020-12-22,0.59,7,55
39673586,Congress Park Retreat with Hot Tub!,176287958,Dan,,Congress Park,39.73588,-104.94807,Entire home/apt,90,29,9,2020-03-23,0.77,1,0
39674985,"Downtown Denver,city views,420,pet friendly.",72418707,Jasmeen,,North Capitol Hill,39.74345,-104.9804,Entire home/apt,119,2,1,2020-03-01,0.09,1,359
39703037,Townhouse- near city park (1st Floor),9235763,Ashley,,Skyland,39.75918,-104.94717,Private room,35,1,108,2021-01-16,7.11,1,100
39709097,A luxurious stay at a modern 4-story (RiNo),263435838,Adam,,Five Points,39.76916,-104.97863,Entire home/apt,467,2,48,2021-01-28,3.14,1,110
39726290,Denver Home Base,6274465,Laura,,Villa Park,39.73183,-105.03474,Entire home/apt,91,2,22,2020-12-28,1.48,1,84
39756961,Matt’s Luxury Union Station Condo,90587987,Matt,,Union Station,39.75452,-104.99977,Entire home/apt,74,30,1,2020-05-01,0.11,1,189
39791711,NEW! High-End Home 2Mi to Wash Park & Cherry Creek,151394248,Evolve Vacation Rental,,Belcaro,39.7033,-104.95276,Entire home/apt,357,4,2,2020-12-26,0.41,18,347
39795403,New LODO Oasis-Close to ALL MAJOR ATTRACTIONS,201197048,Vanessa,,Union Station,39.75613,-104.99994,Entire home/apt,115,29,23,2021-01-20,1.53,2,350
39795523,New Build Studio ✧ Walkability to Dining - Drinks!,258812507,Effortless Stay,,North Capitol Hill,39.74499,-104.97702,Entire home/apt,143,1,12,2020-08-15,0.91,20,31
39795840,New 4-Bedrm Denver Luxurious Home-12 mi to Airport,305964968,Jesus & Lucy,,Montbello,39.77718,-104.81359,Entire home/apt,199,1,24,2020-07-26,1.65,1,30
39797535,30-day Min-Refined & Bright Studio Apt in Denver,261774896,Daydream Denver,,Union Station,39.75605,-105.00219,Entire home/apt,113,30,4,2020-11-15,0.39,18,152
39814925,Historic Cap Hill Condo,306294159,Jordan,,North Capitol Hill,39.74008,-104.98183,Entire home/apt,73,1,51,2021-01-24,3.45,1,43
39835869,King 1 BR Suite 15 min walk to downtown w/parking,306507919,Hayley,,Speer,39.72549,-104.98067,Entire home/apt,107,1,55,2021-01-17,3.93,1,47
39864718,★★★★★ Sun Filled flat w/ large living room.,165451165,Christopher,,Congress Park,39.72804,-104.95688,Entire home/apt,68,28,2,2020-05-18,0.19,3,110
39870100,The Blue Bungalow of East Berkeley,307026675,Jennifer,,Chaffee Park,39.78587,-105.01665,Entire home/apt,116,30,156,2020-12-25,10.73,1,135
39875865,2 Bedroom /2 baths w City & Mountain View,10751081,Beatrice (Bia),,Capitol Hill,39.73568,-104.97979,Entire home/apt,104,60,0,,,2,294
39895552,"Your Cozy, Clean, Private Home-Away-From-Home!",180582192,Tracy,,East Colfax,39.74291,-104.89852,Entire home/apt,138,3,28,2020-11-15,1.90,1,0
39896704,Charming 2 BR 1 BA Suite Blocks from DU Campus!,376448746,Gillian,,University,39.67907,-104.97037,Entire home/apt,37,3,14,2021-01-24,1.00,1,68
39914868,Rooms @ Highland Park 1&2,90602667,Brian,,West Highland,39.76167,-105.02654,Entire home/apt,55,1,16,2021-01-17,2.22,3,174
39920806,Contemporary Renovated Classic Bungalow near RiNo,55726275,Sarsha,,Cole,39.76465,-104.97035,Entire home/apt,110,1,79,2021-01-16,5.33,11,65
39926549,Top-Notch Superb Room Close to Light Rail & City N,278602550,Nakita,,West Colfax,39.73743,-105.0444,Private room,27,29,8,2020-12-03,0.54,13,62
39927094,"Tremendous, Bright Room Near Light Rail to DowNTow",278602550,Nakita,,West Colfax,39.73788,-105.04512,Private room,27,1,19,2021-01-08,1.27,13,62
39927550,Totally Great Private Room in Home Near Light Rail,278602550,Nakita,,West Colfax,39.73915,-105.04428,Private room,27,1,12,2021-01-15,0.80,13,80
39950885,"Christine's Casa North -- large bedroom, att bath",2715793,Christine,,Mar Lee,39.688,-105.03024,Private room,24,30,3,2020-08-31,0.29,2,150
39951136,Downtown Condo-14th floor-pool/gym-Amazing Views,34955862,Scott,,Union Station,39.75003,-104.99646,Entire home/apt,110,30,0,,,10,265
39952015,◊ Private Gym & Rooftop w/ City & Mtn Views!  ◊,50907638,Eliza,,West Colfax,39.73736,-105.03901,Entire home/apt,146,30,69,2021-01-23,5.09,1,144
39990747,Private Room in Charming East Denver House (Rm 3),211961233,Willie,,East Colfax,39.74331,-104.90114,Private room,30,29,3,2020-10-18,0.55,3,147
40005635,Stylish Rowhome near RiNo - 2 bedrooms!,33613383,Ellyce,,Cole,39.76657,-104.9671,Entire home/apt,85,1,75,2021-01-25,5.23,1,33
40007632,Gorgeous Loft overlooking Denver and RiNo,15284278,David,,Five Points,39.76072,-104.988,Entire home/apt,199,30,16,2020-05-07,1.13,6,169
40007897,★ Cozy Couple's Getaway ★ 420 Friendly ★,200509323,Jewels,,Capitol Hill,39.73412,-104.97809,Entire home/apt,106,29,53,2021-01-12,3.62,1,61
40009102,2 BDR Home- Roof Deck+Walk to Broncos&Sloans Lake,73356740,Dylan,,West Colfax,39.7429,-105.02936,Entire home/apt,129,1,53,2021-01-11,3.65,1,71
40010540,Comfy room near Denver Airport and I-70!!,308559526,Jimmy,,Gateway - Green Valley Ranch,39.77112,-104.75582,Private room,51,1,52,2020-10-06,3.55,2,361
40013980,Glistening Townhome Stapleton East Bridge,29713193,Andrea,,Stapleton,39.75961,-104.86689,Entire home/apt,132,30,14,2021-01-15,1.03,1,92
40058330,Perfect place to call home for a bit,2182227,Melinda,,Hale,39.73303,-104.93818,Entire home/apt,97,5,2,2021-01-03,0.29,1,8
40081921,Private bed and bathroom by City Park w/ Nebia,107662009,Oliver,,Skyland,39.7545,-104.94656,Private room,32,1,52,2021-01-03,4.29,1,39
40088850,Luxury 1.5M LOHI Dream House,30855368,Brian,,Highland,39.76103,-105.00934,Entire home/apt,793,2,19,2020-10-04,1.31,2,267
40090017,DU/Wash Park Dream Home!--6 Bed/5 bath+ Home Gym,2127135,Jason & Derek,,University,39.68122,-104.96845,Entire home/apt,400,2,15,2021-01-02,1.11,1,7
